student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob
STU4135,Student_8207_4135,IIT Hyderabad,B.Tech IT,2027,6.0,43.0,33.8,79.9,55.4,30.6,70.8,49.2,6,0,0,0.0,Not Placed,51.3
STU4136,Student_5171_4136,IIT Madras,B.Tech AI&ML,2027,8.0,100.0,55.7,54.4,62.7,61.8,71.1,72.6,6,3,1,9.9,Full Stack Developer,78.4
STU4137,Student_9886_4137,BITS Pilani,B.Tech ECE,2027,6.4,56.1,53.2,35.7,58.1,49.8,66.7,51.1,12,1,1,5.8,Technical Support,49.8
STU4138,Student_7666_4138,SRM Chennai,B.Tech IT,2026,7.2,85.3,57.0,80.1,58.6,58.9,61.9,72.0,0,1,0,0.0,Not Placed,72.7
STU4139,Student_5390_4139,IIT Hyderabad,B.Tech IT,2027,7.5,38.5,28.4,33.3,48.0,24.5,56.1,35.5,0,2,0,0.0,Not Placed,39.0
STU4140,Student_8370_4140,VIT Vellore,B.Sc Data Science,2026,7.1,86.8,87.7,60.0,67.5,63.4,79.2,76.4,12,1,0,0.0,Not Placed,72.1
STU4141,Student_1657_4141,IIT Delhi,B.Tech ME,2027,6.1,83.2,49.1,34.5,67.7,78.5,68.8,63.8,24,1,1,7.5,Data Analyst,62.2
STU4142,Student_9270_4142,IIT Delhi,B.Tech AI&ML,2026,7.9,74.4,50.3,56.0,60.1,67.3,73.7,63.0,0,3,1,6.0,QA Engineer,68.9
STU4143,Student_3991_4143,Anna University,B.Sc Data Science,2027,8.4,74.3,69.6,20.0,82.8,83.1,58.8,64.7,0,0,1,6.3,Junior Developer,70.2
STU4144,Student_8513_4144,IIT Delhi,B.E CSE,2025,9.0,46.5,22.5,30.9,58.0,47.7,59.7,40.4,6,0,1,4.6,Junior Developer,52.2
STU4145,Student_5176_4145,IIT Madras,B.E CSE,2027,7.8,98.3,86.3,49.4,51.0,88.7,63.7,78.1,6,1,1,8.3,Full Stack Developer,80.1
STU4146,Student_7293_4146,IIT Kharagpur,B.Sc Data Science,2026,6.2,78.6,45.3,46.5,69.7,65.1,67.1,62.8,0,2,1,6.7,Software Engineer,60.6
STU4147,Student_6682_4147,IIT Delhi,B.E CSE,2027,6.6,27.8,21.0,20.0,59.3,23.0,69.3,29.1,0,1,0,0.0,Not Placed,32.1
STU4148,Student_3720_4148,NSIT Delhi,B.Tech ME,2026,5.7,57.8,54.9,63.4,57.7,62.8,65.6,58.8,12,2,0,0.0,Not Placed,55.8
STU4149,Student_6107_4149,IIT Madras,B.Tech IT,2027,7.2,96.3,60.4,52.2,68.0,58.6,62.6,72.3,0,0,0,0.0,Not Placed,71.2
STU4150,Student_5426_4150,NSIT Delhi,B.Tech CSE,2025,8.7,77.2,35.2,54.9,55.1,66.6,72.3,60.0,0,1,0,0.0,Not Placed,64.7
STU4151,Student_4215_4151,IIT Kharagpur,BCA,2025,9.3,62.0,40.2,38.4,49.9,44.8,59.8,49.4,0,0,1,6.1,Junior Developer,64.1
STU4152,Student_4557_4152,IIT Kanpur,BCA,2026,7.8,35.4,20.0,41.6,39.9,35.7,59.1,34.3,0,3,1,2.5,Junior Developer,38.5
STU4153,Student_6021_4153,IIT Kanpur,B.Sc Data Science,2026,9.4,62.4,53.0,38.5,68.4,47.1,62.8,55.1,0,1,1,5.3,Technical Support,68.0
STU4154,Student_5800_4154,IIT Hyderabad,BCA,2026,6.1,66.5,49.4,20.0,69.8,38.5,55.3,51.5,0,2,1,6.1,Junior Developer,56.3
STU4155,Student_3943_4155,BITS Pilani,B.Sc Data Science,2026,9.8,58.2,27.8,29.8,78.3,57.3,53.0,49.4,6,0,1,5.8,QA Engineer,57.4
STU4156,Student_7682_4156,IIT Kharagpur,B.Tech AI&ML,2027,6.0,70.7,64.3,62.6,72.5,68.2,82.3,67.8,6,0,0,0.0,Not Placed,67.6
STU4157,Student_9210_4157,SRM Chennai,B.Tech ME,2026,8.6,48.9,48.6,37.6,79.8,54.2,64.4,51.7,6,3,1,3.8,Junior Developer,57.7
STU4158,Student_7138_4158,NSIT Delhi,B.Tech ECE,2026,6.2,59.1,44.5,40.4,73.7,58.8,67.5,54.6,0,5,1,4.4,QA Engineer,53.9
STU4159,Student_2233_4159,NSIT Delhi,B.E CSE,2026,6.5,72.7,84.6,49.4,65.6,64.6,72.9,68.5,0,5,1,7.3,Business Analyst,68.0
STU4160,Student_3810_4160,IIT Kharagpur,BCA,2027,9.1,72.7,70.8,47.8,92.7,72.7,76.0,70.3,0,1,1,8.0,QA Engineer,71.6
STU4161,Student_5912_4161,IIT Kanpur,B.Tech AI&ML,2027,10.0,86.5,47.8,56.3,66.0,94.0,84.9,70.4,0,0,0,0.0,Not Placed,79.3
STU4162,Student_4368_4162,DTU Delhi,B.Tech CSE,2027,6.6,87.0,40.5,23.6,64.0,87.8,60.8,61.6,0,2,1,7.2,Data Analyst,60.7
STU4163,Student_7377_4163,IIT Bombay,B.Tech CSE,2026,8.9,81.9,90.6,49.2,63.4,52.4,59.0,71.4,0,1,1,7.9,Full Stack Developer,79.1
STU4164,Student_2678_4164,NSIT Delhi,B.Tech ME,2025,5.3,100.0,70.7,100.0,57.4,74.9,62.7,85.2,0,1,1,9.5,Full Stack Developer,80.4
STU4165,Student_7958_4165,IIT Bombay,B.Sc Data Science,2026,8.5,76.3,66.6,70.0,86.6,49.0,65.8,71.9,0,0,1,6.2,Software Engineer,70.8
STU4166,Student_4129_4166,IIT Bombay,B.Tech IT,2025,10.0,80.4,57.9,60.4,61.0,67.5,70.7,67.7,0,3,1,7.2,Data Analyst,70.4
STU4167,Student_9865_4167,VIT Vellore,B.E CSE,2027,6.6,63.4,39.6,20.0,61.4,34.0,49.9,46.7,0,1,0,0.0,Not Placed,48.6
STU4168,Student_2309_4168,IIT Kharagpur,B.Sc Data Science,2025,8.6,94.8,43.3,85.3,53.1,84.8,73.0,75.3,6,2,0,0.0,Not Placed,78.1
STU4169,Student_8416_4169,Anna University,B.Sc Data Science,2025,6.1,28.8,20.0,24.9,99.4,20.0,55.2,36.0,0,0,1,2.5,QA Engineer,35.6
STU4170,Student_5217_4170,VIT Vellore,B.Tech CSE,2027,7.5,26.4,40.9,20.0,83.8,20.0,67.8,36.0,0,2,0,0.0,Not Placed,42.6
STU4171,Student_9736_4171,VIT Vellore,B.Tech ECE,2027,7.7,68.4,35.9,31.4,54.8,45.8,79.5,50.2,18,1,1,5.2,Junior Developer,62.2
STU4172,Student_5477_4172,SRM Chennai,BCA,2027,6.0,72.9,46.3,68.9,72.0,58.2,53.5,65.2,6,2,1,7.0,Technical Support,64.6
STU4173,Student_3792_4173,IIT Hyderabad,B.E CSE,2025,8.4,72.1,56.1,32.4,67.8,67.1,62.3,59.8,12,2,1,7.1,Junior Developer,64.3
STU4174,Student_4423_4174,VIT Vellore,B.Tech AI&ML,2026,6.7,37.2,29.1,38.2,65.8,21.8,73.0,38.5,0,0,1,2.9,QA Engineer,39.2
STU4175,Student_5466_4175,DTU Delhi,B.Tech ECE,2026,8.9,79.6,60.5,47.5,56.4,51.0,57.4,63.0,0,0,1,9.0,Full Stack Developer,64.9
STU4176,Student_8104_4176,DTU Delhi,B.Tech CSE,2025,6.8,63.0,43.7,26.6,77.4,48.1,60.0,52.5,6,2,0,0.0,Not Placed,57.0
STU4177,Student_7276_4177,VIT Vellore,B.Tech CSE,2027,8.3,54.3,62.1,28.5,68.6,50.6,72.7,52.5,0,1,1,5.6,Technical Support,58.0
STU4178,Student_2341_4178,NSIT Delhi,B.Tech ME,2025,9.6,78.2,53.8,37.4,68.0,80.4,54.6,63.8,6,1,1,7.0,Software Engineer,67.2
STU4179,Student_5681_4179,IIT Bombay,B.Tech CSE,2025,7.2,48.4,27.7,61.5,65.5,43.6,48.7,49.0,0,2,1,3.3,Junior Developer,57.1
STU4180,Student_4836_4180,NIT Trichy,B.Tech IT,2026,8.6,98.4,72.2,53.5,77.4,47.5,62.9,75.9,0,1,1,9.0,Data Scientist,77.6
STU4181,Student_6420_4181,IIT Madras,B.Tech AI&ML,2027,8.5,21.2,20.0,20.0,58.6,20.0,62.2,26.2,18,2,0,0.0,Not Placed,41.4
STU4182,Student_6287_4182,SRM Chennai,B.E CSE,2026,6.4,83.8,62.4,55.5,56.6,36.5,55.9,65.1,0,3,1,8.0,Full Stack Developer,70.5
STU4183,Student_3534_4183,NIT Trichy,B.Tech ECE,2025,6.8,48.2,35.4,44.8,86.1,48.6,59.4,50.7,12,1,1,4.7,Junior Developer,50.6
STU4184,Student_1841_4184,IIT Bombay,B.Tech AI&ML,2026,9.4,33.3,43.5,20.0,74.4,31.6,74.9,38.7,12,1,0,0.0,Not Placed,51.9
STU4185,Student_3869_4185,IIT Hyderabad,B.Sc Data Science,2027,7.1,32.2,27.9,20.0,78.3,36.4,62.7,36.2,0,3,0,0.0,Not Placed,44.6
STU4186,Student_4424_4186,NSIT Delhi,B.Tech IT,2026,7.7,100.0,64.4,47.6,83.2,68.8,69.1,76.8,24,1,0,0.0,Not Placed,76.7
STU4187,Student_1864_4187,IIT Delhi,B.Tech CSE,2025,7.4,100.0,88.5,78.4,78.0,71.7,75.1,87.3,0,0,1,7.8,Software Engineer,87.6
STU4188,Student_2469_4188,NIT Trichy,B.Tech ECE,2025,7.7,66.9,40.9,45.1,62.1,62.0,63.3,56.1,12,0,1,6.8,Technical Support,59.2
STU4189,Student_9902_4189,NIT Trichy,B.Tech ECE,2027,5.9,43.7,36.7,35.9,100.0,38.5,63.7,48.7,6,1,0,0.0,Not Placed,55.2
STU4190,Student_5057_4190,NIT Trichy,B.Tech ME,2027,9.4,100.0,67.2,69.8,68.9,78.9,72.0,80.6,6,0,1,9.1,ML Engineer,83.1
STU4191,Student_1975_4191,Anna University,BCA,2025,4.7,71.3,68.0,46.8,77.5,66.1,70.1,66.2,0,3,0,0.0,Not Placed,58.1
STU4192,Student_2248_4192,IIT Bombay,B.Tech AI&ML,2027,8.1,25.8,20.0,20.0,69.4,20.0,65.0,29.4,0,2,0,0.0,Not Placed,39.3
STU4193,Student_6723_4193,IIT Hyderabad,B.E CSE,2027,8.1,61.2,58.6,20.0,56.6,64.4,48.6,52.1,24,0,1,5.0,Junior Developer,56.0
STU4194,Student_2393_4194,NSIT Delhi,B.Tech IT,2025,9.2,86.5,71.2,53.6,94.9,84.3,79.7,77.9,0,1,1,9.7,SDE-II,86.5
STU4195,Student_7122_4195,IIT Kharagpur,B.Sc Data Science,2025,7.6,57.0,20.9,43.2,78.8,41.4,63.5,48.7,0,0,1,4.8,Technical Support,55.3
STU4196,Student_1260_4196,BITS Pilani,B.E CSE,2025,8.5,47.4,20.0,24.1,82.4,24.0,55.9,40.2,0,2,0,0.0,Not Placed,47.1
STU4197,Student_2094_4197,IIT Madras,B.E CSE,2026,7.2,36.7,20.0,28.6,67.3,20.0,60.3,34.7,18,1,0,0.0,Not Placed,42.2
STU4198,Student_8498_4198,NSIT Delhi,B.Tech AI&ML,2026,7.1,61.0,36.7,26.1,61.1,41.3,53.0,47.2,0,1,1,5.9,Technical Support,50.7
STU4199,Student_5895_4199,NIT Trichy,B.Tech CSE,2025,7.0,52.2,20.5,45.1,88.5,41.8,58.9,48.8,0,1,0,0.0,Not Placed,50.9
STU4200,Student_5097_4200,IIT Kanpur,BCA,2027,8.8,99.8,67.4,50.5,75.1,81.4,69.2,77.9,6,1,1,8.5,ML Engineer,84.3
STU4201,Student_7086_4201,IIT Kanpur,B.E CSE,2025,8.6,49.3,72.6,20.0,57.2,42.2,69.4,48.6,0,2,0,0.0,Not Placed,56.5
STU4202,Student_4089_4202,BITS Pilani,B.Tech ECE,2025,6.2,76.0,49.5,57.6,68.9,50.5,58.5,63.4,0,5,0,0.0,Not Placed,63.0
STU4203,Student_9520_4203,NIT Trichy,BCA,2027,9.7,83.7,47.4,83.9,49.4,79.0,50.9,70.9,0,0,1,7.6,Data Analyst,80.3
STU4204,Student_7923_4204,IIT Madras,B.Tech IT,2026,6.1,50.0,35.2,20.0,39.5,45.6,63.5,39.0,6,0,1,3.9,QA Engineer,42.3
STU4205,Student_9307_4205,SRM Chennai,B.Tech IT,2025,7.7,84.1,57.7,68.7,58.4,58.6,81.2,69.3,24,5,0,0.0,Not Placed,68.4
STU4206,Student_5008_4206,DTU Delhi,B.Sc Data Science,2027,8.2,47.2,20.0,52.2,89.1,37.0,75.9,48.0,12,1,0,0.0,Not Placed,51.1
STU4207,Student_5083_4207,IIT Madras,B.Tech ME,2027,6.2,59.5,41.7,37.2,88.8,36.1,61.3,53.5,18,1,1,4.0,Technical Support,53.6
STU4208,Student_1550_4208,IIT Delhi,B.E CSE,2027,6.9,100.0,84.1,50.5,88.2,88.8,71.9,84.0,0,0,0,0.0,Not Placed,85.6
STU4209,Student_8570_4209,NSIT Delhi,B.Tech ECE,2025,8.0,22.9,35.8,20.0,63.4,20.0,56.4,30.7,6,0,1,2.5,Junior Developer,38.5
STU4210,Student_5917_4210,IIT Hyderabad,BCA,2025,6.1,20.0,20.0,49.6,64.7,27.5,55.1,33.4,6,0,0,0.0,Not Placed,36.4
STU4211,Student_5526_4211,NIT Trichy,B.Tech IT,2027,7.0,39.5,20.0,54.3,73.4,41.0,54.3,43.8,0,2,0,0.0,Not Placed,53.6
STU4212,Student_3365_4212,IIT Kanpur,B.Tech CSE,2025,8.3,90.1,67.8,62.8,51.5,80.5,76.2,73.4,0,3,0,0.0,Not Placed,74.6
STU4213,Student_9623_4213,VIT Vellore,B.Tech AI&ML,2027,5.3,97.7,54.2,65.6,84.3,91.1,61.6,79.9,0,1,1,9.1,Software Engineer,75.0
STU4214,Student_8996_4214,IIT Hyderabad,BCA,2025,7.6,93.8,72.5,82.3,78.1,74.1,79.6,82.9,6,2,1,8.3,Software Engineer,78.9
STU4215,Student_4743_4215,VIT Vellore,B.Tech AI&ML,2025,5.9,83.1,48.8,34.7,85.4,55.9,64.6,64.2,18,2,0,0.0,Not Placed,67.6
STU4216,Student_9249_4216,DTU Delhi,B.Tech CSE,2025,4.7,74.6,54.1,20.0,59.5,38.0,75.4,53.7,18,0,1,4.0,Technical Support,57.4
STU4217,Student_9114_4217,IIT Kanpur,B.Sc Data Science,2027,8.5,84.8,51.6,60.7,69.9,70.0,78.3,69.6,0,2,1,7.5,Data Analyst,77.7
STU4218,Student_1206_4218,DTU Delhi,B.Tech AI&ML,2027,7.0,36.8,23.0,20.0,74.3,39.5,47.7,36.6,6,1,0,0.0,Not Placed,44.5
STU4219,Student_5394_4219,NIT Trichy,B.Tech AI&ML,2026,6.3,90.0,59.9,44.8,78.1,64.9,78.0,70.6,6,2,1,7.0,Software Engineer,74.5
STU4220,Student_4296_4220,IIT Delhi,B.Tech IT,2026,9.6,56.9,37.1,23.0,41.1,57.9,70.0,43.9,6,1,1,7.3,Technical Support,57.5
STU4221,Student_7410_4221,Anna University,B.Tech ECE,2026,6.5,59.5,43.0,20.0,63.1,59.8,71.0,48.9,12,2,1,5.3,Technical Support,51.8
STU4222,Student_2326_4222,VIT Vellore,B.Tech IT,2027,7.9,43.2,21.6,30.4,53.2,20.0,57.8,35.5,24,1,0,0.0,Not Placed,49.8
STU4223,Student_7890_4223,DTU Delhi,B.E CSE,2026,7.1,88.6,48.6,20.0,68.0,90.7,57.7,64.0,0,2,1,7.4,Data Analyst,65.4
STU4224,Student_2909_4224,IIT Bombay,B.E CSE,2025,5.6,89.0,50.2,81.1,79.8,61.9,67.8,75.6,0,1,1,6.3,Software Engineer,73.9
STU4225,Student_2222_4225,Anna University,B.Tech ME,2026,5.8,47.7,44.9,49.1,64.1,20.0,49.0,47.1,18,2,1,3.5,QA Engineer,48.3
STU4226,Student_8039_4226,IIT Hyderabad,B.Tech AI&ML,2027,5.9,70.3,78.3,56.5,53.1,47.9,66.0,64.3,0,1,1,6.3,Product Analyst,67.8
STU4227,Student_9611_4227,SRM Chennai,B.Tech IT,2027,9.4,55.7,62.0,71.3,64.8,40.0,63.7,59.9,0,1,1,7.1,QA Engineer,63.3
STU4228,Student_1834_4228,IIT Kharagpur,B.E CSE,2026,7.1,82.7,34.6,40.0,74.9,76.6,67.7,62.8,0,2,0,0.0,Not Placed,67.1
STU4229,Student_2287_4229,VIT Vellore,B.Sc Data Science,2025,6.7,20.0,20.0,20.0,62.2,20.0,58.6,26.3,0,0,0,0.0,Not Placed,31.2
STU4230,Student_1163_4230,IIT Bombay,B.Tech AI&ML,2026,8.1,67.3,31.6,20.0,78.8,73.6,80.6,53.1,12,3,1,6.6,Junior Developer,57.1
STU4231,Student_4993_4231,SRM Chennai,B.Tech CSE,2027,9.2,74.2,56.5,46.5,68.4,66.7,62.5,63.5,0,0,1,8.5,QA Engineer,68.9
STU4232,Student_4156_4232,IIT Madras,B.Tech IT,2025,6.1,74.5,37.8,45.3,77.5,66.6,67.4,61.0,0,1,1,6.4,Technical Support,60.8
STU4233,Student_5740_4233,IIT Delhi,B.Sc Data Science,2025,8.1,55.3,20.0,42.7,74.5,56.4,53.0,48.7,0,3,1,3.6,Junior Developer,50.8
STU4234,Student_3610_4234,SRM Chennai,B.E CSE,2025,7.4,82.7,65.1,47.0,45.0,53.9,57.9,63.5,6,1,1,8.3,Software Engineer,64.7
STU4235,Student_7241_4235,IIT Kanpur,BCA,2025,7.1,65.8,63.3,50.5,84.4,56.2,58.3,64.1,0,1,1,5.2,Technical Support,67.5
STU4236,Student_3478_4236,IIT Madras,B.E CSE,2027,6.4,76.8,43.4,39.0,70.3,81.1,63.7,62.0,12,2,0,0.0,Not Placed,58.9
STU4237,Student_6398_4237,Anna University,B.Tech IT,2025,7.7,98.0,77.8,30.0,56.3,66.5,81.2,71.0,24,3,1,8.2,Full Stack Developer,76.5
STU4238,Student_2687_4238,IIT Bombay,B.Tech ME,2027,6.7,52.1,37.1,32.6,55.6,38.7,63.0,44.4,12,0,1,4.9,QA Engineer,52.3
STU4239,Student_7411_4239,VIT Vellore,B.Tech IT,2026,5.4,29.6,27.2,20.0,62.5,24.4,61.0,31.6,18,1,0,0.0,Not Placed,33.2
STU4240,Student_3870_4240,Anna University,B.Tech ECE,2027,9.6,65.0,63.4,44.0,100.0,64.7,70.1,65.7,0,1,1,7.8,Junior Developer,69.2
STU4241,Student_4153_4241,IIT Kanpur,B.Tech AI&ML,2027,7.2,59.6,22.2,21.2,100.0,33.2,59.1,47.9,24,0,1,5.6,Technical Support,49.4
STU4242,Student_4685_4242,SRM Chennai,BCA,2025,7.4,72.7,43.8,51.6,87.1,73.3,68.4,64.9,6,0,0,0.0,Not Placed,66.0
STU4243,Student_4291_4243,IIT Delhi,B.Sc Data Science,2027,6.1,50.6,20.0,29.5,57.1,22.2,48.6,38.4,0,2,0,0.0,Not Placed,42.6
STU4244,Student_7792_4244,SRM Chennai,B.Tech ECE,2027,9.1,53.8,52.5,23.5,52.1,57.2,74.2,47.6,0,1,1,6.3,Junior Developer,58.2
STU4245,Student_9213_4245,SRM Chennai,B.Tech CSE,2026,6.9,56.1,54.3,51.9,72.3,84.9,56.2,60.2,0,0,1,5.6,Technical Support,64.4
STU4246,Student_5785_4246,NSIT Delhi,B.Tech ECE,2027,6.3,59.5,64.4,32.3,93.5,52.8,72.1,59.5,0,1,0,0.0,Not Placed,58.8
STU4247,Student_9317_4247,Anna University,B.Tech ME,2025,8.0,80.1,47.5,38.0,75.2,87.3,46.9,65.1,0,1,1,6.4,Full Stack Developer,73.6
STU4248,Student_5394_4248,IIT Hyderabad,B.Tech ECE,2025,7.2,85.6,60.7,30.3,71.2,47.7,66.7,63.6,0,1,1,8.7,Data Analyst,66.5
STU4249,Student_9325_4249,IIT Delhi,B.Tech ME,2027,7.4,73.5,54.6,34.4,85.5,68.4,56.3,63.2,0,1,0,0.0,Not Placed,70.9
STU4250,Student_6370_4250,BITS Pilani,B.Sc Data Science,2027,6.2,39.6,35.8,20.0,67.9,23.7,66.2,37.6,0,3,0,0.0,Not Placed,47.0
STU4251,Student_3146_4251,IIT Hyderabad,B.Sc Data Science,2027,10.0,61.4,21.2,27.8,82.7,39.8,51.4,47.7,12,2,1,6.0,Junior Developer,63.1
STU4252,Student_6240_4252,SRM Chennai,B.Tech AI&ML,2026,6.9,43.3,33.6,24.6,81.8,29.3,61.0,42.0,0,1,1,4.4,Junior Developer,51.2
STU4253,Student_6569_4253,IIT Madras,B.Tech CSE,2027,6.1,54.1,20.0,64.7,72.1,33.8,46.6,50.1,6,1,0,0.0,Not Placed,56.6
STU4254,Student_7558_4254,DTU Delhi,B.Tech AI&ML,2027,9.2,91.7,65.8,60.8,51.0,59.0,58.6,71.0,0,2,0,0.0,Not Placed,74.1
STU4255,Student_6973_4255,NSIT Delhi,B.E CSE,2026,8.8,57.3,45.4,52.0,45.6,68.0,72.0,53.2,0,0,0,0.0,Not Placed,63.6
STU4256,Student_3526_4256,BITS Pilani,B.Tech AI&ML,2025,8.6,84.4,63.5,76.4,63.2,73.1,57.6,74.3,0,0,1,9.1,Full Stack Developer,76.8
STU4257,Student_9700_4257,SRM Chennai,B.Tech CSE,2026,8.0,79.5,30.0,52.8,58.1,68.4,58.9,59.9,0,3,0,0.0,Not Placed,62.2
STU4258,Student_4661_4258,BITS Pilani,B.E CSE,2027,8.8,56.6,43.7,57.6,56.2,45.4,59.7,53.0,6,1,1,4.3,QA Engineer,64.8
STU4259,Student_7994_4259,VIT Vellore,B.Tech AI&ML,2026,10.0,74.1,56.6,53.9,76.5,37.4,67.2,63.2,6,0,1,9.2,QA Engineer,76.4
STU4260,Student_5099_4260,Anna University,B.E CSE,2026,9.6,77.4,56.9,40.9,100.0,69.1,63.6,68.6,0,2,1,7.9,Software Engineer,73.6
STU4261,Student_6693_4261,VIT Vellore,BCA,2026,6.7,66.0,32.2,51.8,60.3,64.9,68.1,55.4,12,1,0,0.0,Not Placed,61.8
STU4262,Student_9013_4262,SRM Chennai,B.Tech CSE,2026,8.2,77.6,32.4,77.7,66.2,70.4,54.6,66.2,0,0,0,0.0,Not Placed,68.1
STU4263,Student_7430_4263,IIT Kharagpur,B.Tech CSE,2027,6.7,81.8,58.2,61.5,71.4,80.2,76.3,71.3,0,1,0,0.0,Not Placed,76.0
STU4264,Student_9727_4264,SRM Chennai,B.E CSE,2027,6.3,62.4,34.8,44.5,65.8,47.2,57.5,52.3,0,1,0,0.0,Not Placed,57.1
STU4265,Student_9745_4265,IIT Bombay,B.Tech CSE,2025,7.5,24.6,20.0,20.0,28.5,20.0,59.1,22.9,0,1,0,0.0,Not Placed,31.8
STU4266,Student_3885_4266,VIT Vellore,B.Tech IT,2025,6.7,96.4,80.2,30.6,65.7,95.4,64.6,75.3,6,3,0,0.0,Not Placed,73.9
STU4267,Student_1535_4267,IIT Hyderabad,BCA,2027,9.2,54.2,54.8,20.0,26.7,58.1,66.8,43.7,0,2,1,4.3,Technical Support,49.9
STU4268,Student_8648_4268,NSIT Delhi,B.Tech CSE,2025,6.2,44.7,48.6,31.2,68.2,38.4,73.3,45.7,6,5,0,0.0,Not Placed,44.1
STU4269,Student_1572_4269,SRM Chennai,B.E CSE,2027,6.9,36.9,34.7,20.0,52.3,45.3,66.5,36.2,0,1,1,2.5,Junior Developer,42.9
STU4270,Student_9128_4270,IIT Kharagpur,B.E CSE,2026,6.0,100.0,85.4,54.5,62.3,80.9,80.2,80.4,0,0,1,8.7,Software Engineer,80.8
STU4271,Student_4451_4271,IIT Bombay,BCA,2027,7.0,43.6,54.4,20.0,81.8,43.0,56.2,46.7,0,0,1,2.5,QA Engineer,49.8
STU4272,Student_5813_4272,IIT Delhi,B.Sc Data Science,2027,7.4,41.6,28.8,38.9,95.8,20.2,57.6,44.5,0,3,1,3.8,QA Engineer,53.0
STU4273,Student_1685_4273,IIT Kanpur,BCA,2027,7.8,34.6,20.0,20.0,48.4,20.0,68.5,29.4,0,0,0,0.0,Not Placed,37.6
STU4274,Student_5631_4274,IIT Bombay,B.Tech ME,2026,7.6,91.9,70.1,63.8,62.9,65.9,58.5,75.0,0,2,1,9.2,Full Stack Developer,77.5
STU4275,Student_3285_4275,IIT Kanpur,B.Tech AI&ML,2027,7.2,71.9,49.8,36.6,56.3,62.3,64.3,57.1,24,1,1,7.3,QA Engineer,60.7
STU4276,Student_3708_4276,DTU Delhi,BCA,2025,5.2,71.7,61.4,54.2,67.0,68.4,59.7,65.1,12,0,0,0.0,Not Placed,67.1
STU4277,Student_4480_4277,IIT Hyderabad,B.Tech AI&ML,2027,7.3,85.7,29.7,32.4,96.2,39.4,64.6,60.8,6,0,1,7.1,Full Stack Developer,62.9
STU4278,Student_2637_4278,Anna University,B.E CSE,2026,7.8,93.3,69.7,81.8,62.6,70.3,69.8,79.4,6,3,1,8.9,Software Engineer,77.9
STU4279,Student_8335_4279,DTU Delhi,B.Tech CSE,2025,8.2,88.7,75.1,24.8,64.9,74.3,66.0,68.2,0,1,1,8.5,Software Engineer,71.9
STU4280,Student_6061_4280,Anna University,B.Tech ECE,2027,7.9,54.5,35.2,20.0,62.8,25.3,60.8,42.1,0,1,1,5.9,QA Engineer,49.0
STU4281,Student_7798_4281,IIT Madras,BCA,2026,6.4,100.0,66.3,65.2,60.4,75.0,68.0,77.9,0,5,1,8.6,Software Engineer,80.6
STU4282,Student_3208_4282,NSIT Delhi,B.Tech CSE,2025,7.5,81.1,49.0,24.7,47.1,82.2,72.8,58.4,0,1,1,8.8,Data Analyst,59.6
STU4283,Student_1548_4283,NIT Trichy,B.Tech ME,2025,7.0,38.3,22.6,21.3,53.0,20.0,55.6,32.1,0,1,1,2.6,Technical Support,42.1
STU4284,Student_2814_4284,IIT Hyderabad,B.Tech ME,2026,6.1,71.2,43.9,53.3,75.0,54.2,65.2,61.0,0,2,1,7.0,Technical Support,64.6
STU4285,Student_8624_4285,IIT Bombay,B.E CSE,2026,6.8,84.6,52.9,49.2,48.8,71.0,60.3,64.4,0,0,0,0.0,Not Placed,65.0
STU4286,Student_6955_4286,IIT Bombay,B.Sc Data Science,2026,6.5,62.5,20.0,49.8,69.4,44.4,58.8,50.7,6,5,1,4.0,Technical Support,52.0
STU4287,Student_5868_4287,BITS Pilani,B.Tech ME,2026,6.7,91.1,71.1,82.3,72.1,85.8,68.8,82.0,0,0,1,9.0,Full Stack Developer,76.3
STU4288,Student_2843_4288,Anna University,BCA,2025,7.7,48.3,64.9,27.2,70.4,43.3,66.1,50.2,0,3,1,3.0,Junior Developer,58.0
STU4289,Student_4804_4289,Anna University,BCA,2025,6.3,40.0,25.5,20.0,93.4,29.2,47.7,40.0,24,2,1,3.4,Technical Support,42.8
STU4290,Student_1987_4290,BITS Pilani,B.Tech IT,2027,8.2,56.6,20.0,32.1,62.8,33.6,57.8,43.0,0,2,0,0.0,Not Placed,47.3
STU4291,Student_2109_4291,IIT Hyderabad,B.E CSE,2026,8.6,74.2,26.0,55.6,81.6,76.1,60.8,62.1,0,1,0,0.0,Not Placed,67.4
STU4292,Student_9341_4292,VIT Vellore,B.Tech CSE,2025,8.2,54.4,46.4,32.2,57.3,34.4,62.0,46.8,0,2,1,5.8,Technical Support,58.8
STU4293,Student_4384_4293,NSIT Delhi,B.Tech ME,2025,6.1,71.9,49.9,20.0,62.2,47.7,75.8,53.2,0,0,0,0.0,Not Placed,54.6
STU4294,Student_6259_4294,SRM Chennai,B.Tech CSE,2026,7.1,47.4,63.5,44.4,80.9,27.9,73.9,53.1,12,2,0,0.0,Not Placed,51.9
STU4295,Student_9691_4295,BITS Pilani,B.Tech ME,2026,7.7,30.7,21.2,49.5,73.3,20.0,58.6,37.9,12,0,0,0.0,Not Placed,41.9
